year,lat,lon,sst_anomaly
2022,5.0,70,0.608
2022,5.0,75,0.299
2022,5.0,80,0.216
2022,5.0,85,0.328
2022,5.0,90,0.086
2022,5.0,95,0.175
2022,5.0,100,0.431
2022,5.0,105,0.311
2022,5.0,110,0.598
2022,5.0,115,0.323
2022,5.0,120,0.096
2022,5.0,125,0.045
2022,5.0,130,0.433
2022,5.0,135,0.127
2022,5.0,140,0.113
2022,5.0,145,0.206
2022,5.0,150,0.432
2022,5.0,155,0.228
2022,5.0,160,0.157
2022,5.0,165,0.465
2022,5.0,170,0.439
2022,5.0,175,0.533
2022,5.0,180,0.486
2022,7.5,-180,0.418
2022,7.5,-175,0.147
2022,7.5,-170,0.358
2022,7.5,-165,0.441
2022,7.5,-160,0.538
2022,7.5,-155,0.285
2022,7.5,-150,0.185
2022,7.5,-145,0.127
2022,7.5,-140,0.406
2022,7.5,-135,0.159
2022,7.5,-130,0.275
2022,7.5,-125,0.127
2022,7.5,-120,0.235
2022,7.5,-115,0.325
2022,7.5,-110,0.3
2022,7.5,-105,0.37
2022,7.5,-100,0.053
2022,7.5,-95,0.242
2022,7.5,-90,0.189
2022,7.5,-85,0.112
2022,7.5,-80,0.147
2022,7.5,-75,0.125
2022,7.5,-70,0.312
2022,7.5,-65,0.319
2022,7.5,-60,0.391
2022,7.5,-35,-0.057
2022,7.5,-30,0.25
2022,7.5,-25,0.307
2022,7.5,-20,0.528
2022,7.5,55,0.248
2022,7.5,60,0.258
2022,7.5,65,0.172
2022,7.5,70,0.228
2022,7.5,75,0.32
2022,7.5,80,0.501
2022,7.5,85,0.006
2022,7.5,90,0.345
2022,7.5,95,0.442
2022,7.5,100,0.069
2022,7.5,105,0.232
2022,7.5,110,0.301
2022,7.5,115,0.561
2022,7.5,120,0.585
2022,7.5,125,0.069
2022,7.5,130,0.214
2022,7.5,135,0.289
2022,7.5,140,0.343
2022,7.5,145,0.289
2022,7.5,150,0.117
2022,7.5,155,0.11
2022,7.5,160,0.028
2022,7.5,165,-0.044
2022,7.5,170,0.025
2022,7.5,175,0.434
2022,7.5,180,0.366
2022,10.0,-180,0.319
2022,10.0,-175,0.202
2022,10.0,-170,0.229
2022,10.0,-165,0.195
2022,10.0,-160,-0.002
2022,10.0,-155,0.333
2022,10.0,-150,0.364
2022,10.0,-145,0.063
2022,10.0,-140,0.063
2022,10.0,-135,0.288
2022,10.0,-130,0.287
2022,10.0,-125,0.346
2022,10.0,-120,0.448
2022,10.0,-115,0.077
2022,10.0,-110,0.223
2022,10.0,-105,0.086
2022,10.0,-100,0.096
2022,10.0,-95,0.171
2022,10.0,-90,0.452
2022,10.0,-85,0.401
2022,10.0,-80,0.224
2022,10.0,-75,-0.088
2022,10.0,-70,0.295
2022,10.0,-65,0.291
2022,10.0,-60,0.096
2022,10.0,-55,0.36
2022,10.0,-50,0.093
2022,10.0,-45,0.36
2022,10.0,-40,0.272
2022,10.0,-35,0.017
2022,10.0,-30,0.181
2022,10.0,-25,0.257
2022,10.0,-20,0.281
2022,10.0,55,0.06
2022,10.0,60,0.22
2022,10.0,65,0.488
2022,10.0,70,0.176
2022,10.0,75,-0.096
2022,10.0,80,0.418
2022,10.0,85,0.317
2022,10.0,90,0.25
2022,10.0,95,0.321
2022,10.0,100,0.248
2022,10.0,105,0.482
2022,10.0,110,0.349
2022,10.0,115,0.167
2022,10.0,120,0.46
2022,10.0,125,0.509
2022,10.0,130,0.372
2022,10.0,135,0.297
2022,10.0,140,0.108
2022,10.0,145,0.339
2022,10.0,150,0.294
2022,10.0,155,0.232
2022,10.0,160,0.341
2022,10.0,165,0.249
2022,10.0,170,0.318
2022,10.0,175,0.391
2022,10.0,180,0.036
2022,12.5,-180,0.058
2022,12.5,-175,0.075
2022,12.5,-170,0.503
2022,12.5,-165,0.307
2022,12.5,-160,0.321
2022,12.5,-155,0.382
2022,12.5,-150,0.055
2022,12.5,-145,-0.094
2022,12.5,-140,0.203
2022,12.5,-135,0.347
2022,12.5,-130,0.183
2022,12.5,-125,0.007
2022,12.5,-120,0.076
2022,12.5,-115,0.035
2022,12.5,-110,0.12
2022,12.5,-105,0.038
2022,12.5,-100,0.234
2022,12.5,-95,0.13
2022,12.5,-90,0.307
2022,12.5,-85,0.066
2022,12.5,-80,0.25
2022,12.5,-75,0.207
2022,12.5,-70,0.272
2022,12.5,-65,0.293
2022,12.5,-60,0.309
2022,12.5,-55,0.337
2022,12.5,-50,0.293
2022,12.5,-45,0.257
2022,12.5,-40,0.112
2022,12.5,-35,0.34
2022,12.5,-30,0.108
2022,12.5,-25,0.168
2022,12.5,-20,0.083
2022,12.5,55,0.425
2022,12.5,60,-0.043
2022,12.5,140,0.372
2022,12.5,145,0.45
2022,12.5,150,0.4
2022,12.5,155,0.233
2022,12.5,160,0.461
2022,12.5,165,0.558
2022,12.5,170,0.239
2022,12.5,175,0.064
2022,12.5,180,0.409
2022,15.0,-180,0.008
2022,15.0,-175,0.056
2022,15.0,-170,-0.124
2022,15.0,-165,0.298
2022,15.0,-160,-0.159
2022,15.0,-155,0.337
2022,15.0,-150,0.46
2022,15.0,-145,0.448
2022,15.0,-140,-0.001
2022,15.0,-135,-0.091
2022,15.0,-130,0.092
2022,15.0,-125,0.32
2022,15.0,-120,0.369
2022,15.0,-115,0.288
2022,15.0,-110,0.268
2022,15.0,-105,0.543
2022,15.0,-100,0.117
2022,15.0,-95,0.072
2022,15.0,-90,0.01
2022,15.0,-85,0.254
2022,15.0,-80,0.162
2022,15.0,-75,0.312
2022,15.0,-70,0.121
2022,15.0,-65,0.283
2022,15.0,-60,0.131
2022,15.0,-55,0.164
2022,15.0,-50,0.178
2022,15.0,-45,-0.066
2022,15.0,-40,0.168
2022,15.0,-35,0.273
2022,15.0,-30,0.04
2022,15.0,-25,0.475
2022,15.0,-20,0.189
2022,15.0,55,0.235
2022,15.0,60,0.109
2022,15.0,140,0.256
2022,15.0,145,0.224
2022,15.0,150,0.396
2022,15.0,155,0.358
2022,15.0,160,0.045
2022,15.0,165,0.322
2022,15.0,170,0.361
2022,15.0,175,0.23
2022,15.0,180,0.278
2022,17.5,-180,0.119
2022,17.5,-175,-0.016
2022,17.5,-170,0.448
2022,17.5,-165,-0.036
2022,17.5,-160,0.417
2022,17.5,-155,0.155
2022,17.5,-150,0.352
2022,17.5,-145,0.168
2022,17.5,-140,0.306
2022,17.5,-135,0.232
2022,17.5,-130,0.065
2022,17.5,-125,0.185
2022,17.5,-120,0.144
2022,17.5,-115,0.261
2022,17.5,-110,0.186
2022,17.5,-105,0.208
2022,17.5,-100,0.011
2022,17.5,-95,-0.027
2022,17.5,-90,0.176
2022,17.5,-85,0.192
2022,17.5,-80,0.007
2022,17.5,-75,0.251
2022,17.5,-70,0.257
2022,17.5,-65,0.188
2022,17.5,-60,0.167
2022,17.5,-55,-0.025
2022,17.5,-50,-0.028
2022,17.5,-45,0.224
2022,17.5,-40,0.041
2022,17.5,-35,0.051
2022,17.5,-30,0.207
2022,17.5,-25,0.471
2022,17.5,-20,0.105
2022,17.5,55,0.459
2022,17.5,60,0.091
2022,17.5,140,-0.031
2022,17.5,145,0.066
2022,17.5,150,0.167
2022,17.5,155,0.319
2022,17.5,160,-0.063
2022,17.5,165,0.239
2022,17.5,170,0.275
2022,17.5,175,0.297
2022,17.5,180,0.153
2022,20.0,-180,0.299
2022,20.0,-175,0.019
2022,20.0,-170,0.283
2022,20.0,-165,0.132
2022,20.0,-160,0.148
2022,20.0,-155,0.146
2022,20.0,-150,0.239
2022,20.0,-145,-0.024
2022,20.0,-140,0.274
2022,20.0,-135,0.272
2022,20.0,-130,0.096
2022,20.0,-125,0.142
2022,20.0,-120,0.013
2022,20.0,-115,-0.033
2022,20.0,-110,0.171
2022,20.0,-105,0.172
2022,20.0,-100,0.091
2022,20.0,-95,-0.046
2022,20.0,-90,0.21
2022,20.0,-85,0.087
2022,20.0,-80,0.029
2022,20.0,-75,0.333
2022,20.0,-70,-0.005
2022,20.0,-65,0.226
2022,20.0,-60,-0.084
2022,20.0,-55,-0.074
2022,20.0,-50,0.214
2022,20.0,-45,0.091
2022,20.0,-40,-0.034
2022,20.0,-35,0.284
2022,20.0,-30,0.197
2022,20.0,-25,-0.178
2022,20.0,-20,0.285
2022,20.0,55,-0.32
2022,20.0,60,0.096
2022,20.0,140,0.092
2022,20.0,145,0.074
2022,20.0,150,-0.071
2022,20.0,155,0.243
2022,20.0,160,0.188
2022,20.0,165,0.051
2022,20.0,170,0.117
2022,20.0,175,-0.019
2022,20.0,180,0.269
2022,22.5,-180,0.428
2022,22.5,-175,0.021
2022,22.5,-170,0.301
2022,22.5,-165,-0.011
2022,22.5,-160,0.038
2022,22.5,-155,0.333
2022,22.5,-150,0.1
2022,22.5,-145,0.221
2022,22.5,-140,0.077
2022,22.5,-135,-0.153
2022,22.5,-130,0.468
2022,22.5,-125,0.085
2022,22.5,-120,0.141
2022,22.5,-115,0.008
2022,22.5,-110,0.235
2022,22.5,-105,0.224
2022,22.5,-100,-0.116
2022,22.5,-95,0.144
2022,22.5,-90,0.249
2022,22.5,-85,0.298
2022,22.5,-80,0.215
2022,22.5,-75,0.228
2022,22.5,-70,0.037
2022,22.5,-65,-0.066
2022,22.5,-60,0.071
2022,22.5,-55,-0.07
2022,22.5,-50,0.007
2022,22.5,-45,0.005
2022,22.5,-40,-0.023
2022,22.5,-35,0.198
2022,22.5,-30,-0.034
2022,22.5,-25,0.393
2022,22.5,-20,0.266
2022,22.5,55,0.096
2022,22.5,60,0.208
2022,22.5,140,0.125
2022,22.5,145,0.031
2022,22.5,150,0.143
2022,22.5,155,0.415
2022,22.5,160,0.269
2022,22.5,165,0.106
2022,22.5,170,0.093
2022,22.5,175,0.061
2022,22.5,180,-0.094
2022,25.0,-180,0.022
2022,25.0,-175,0.195
2022,25.0,-170,-0.046
2022,25.0,-165,0.052
2022,25.0,-160,-0.073
2022,25.0,-155,0.212
2022,25.0,-150,-0.097
2022,25.0,-145,0.183
2022,25.0,-140,0.249
2022,25.0,-135,0.046
2022,25.0,-130,-0.009
2022,25.0,-125,0.166
2022,25.0,-120,0.335
2022,25.0,-115,0.296
2022,25.0,-110,0.083
2022,25.0,-105,-0.038
2022,25.0,-100,0.059
2022,25.0,-95,-0.159
2022,25.0,-90,0.011
2022,25.0,-85,0.162
2022,25.0,-80,0.039
2022,25.0,-75,0.004
2022,25.0,-70,0.086
2022,25.0,-65,0.054
2022,25.0,-60,0.208
2022,25.0,-55,-0.105
2022,25.0,-50,0.173
2022,25.0,-45,0.087
2022,25.0,-40,0.159
2022,25.0,-35,-0.114
2022,25.0,-30,0.227
2022,25.0,-25,0.176
2022,25.0,-20,0.345
2022,25.0,55,0.075
2022,25.0,60,-0.013
2022,25.0,140,0.06
2022,25.0,145,0.199
2022,25.0,150,0.101
2022,25.0,155,0.139
2022,25.0,160,0.216
2022,25.0,165,0.182
2022,25.0,170,0.111
2022,25.0,175,0.002
2022,25.0,180,0.136
2022,27.5,-180,0.275
2022,27.5,-175,0.097
2022,27.5,-170,0.011
2022,27.5,-165,0.194
2022,27.5,-160,-0.137
2022,27.5,-155,0.017
2022,27.5,-150,-0.076
2022,27.5,-145,0.052
2022,27.5,-140,0.258
2022,27.5,-135,0.167
2022,27.5,-130,-0.209
2022,27.5,-125,-0.022
2022,27.5,-120,-0.154
2022,27.5,-115,0.229
2022,27.5,-110,-0.017
2022,27.5,-105,0.082
2022,27.5,-100,0.089
2022,27.5,-95,0.102
2022,27.5,-90,-0.363
2022,27.5,-85,0.125
2022,27.5,-80,-0.012
2022,27.5,-75,0.198
2022,27.5,-70,0.101
2022,27.5,-65,0.165
2022,27.5,-60,-0.039
2022,27.5,-55,-0.099
2022,27.5,-50,0.204
2022,27.5,-45,0.155
2022,27.5,-40,0.104
2022,27.5,-35,0.104
2022,27.5,-30,0.134
2022,27.5,-25,-0.123
2022,27.5,-20,0.232
2022,27.5,55,0.247
2022,27.5,60,-0.05
2022,27.5,140,-0.02
2022,27.5,145,0.227
2022,27.5,150,-0.052
2022,27.5,155,0.077
2022,27.5,160,-0.049
2022,27.5,165,0.015
2022,27.5,170,-0.031
2022,27.5,175,0.175
2022,27.5,180,-0.004
2022,30.0,-180,0.127
2022,30.0,-175,-0.032
2022,30.0,-170,0.046
2022,30.0,-165,0.266
2022,30.0,-160,-0.065
2022,30.0,-155,-0.062
2022,30.0,-150,0.01
2022,30.0,-145,0.045
2022,30.0,-140,0.14
2022,30.0,-135,0.054
2022,30.0,-130,0.084
2022,30.0,-125,-0.126
2022,30.0,-120,0.092
2022,30.0,-115,0.096
2022,30.0,-110,0.148
2022,30.0,-105,-0.002
2022,30.0,-100,0.046
2022,30.0,-95,0.153
2022,30.0,-90,-0.112
2022,30.0,-85,-0.222
2022,30.0,-80,-0.119
2022,30.0,-75,-0.049
2022,30.0,-70,0.208
2022,30.0,-65,0.352
2022,30.0,-60,-0.089
2022,30.0,-55,0.035
2022,30.0,-50,-0.032
2022,30.0,-45,0.119
2022,30.0,-40,0.089
2022,30.0,-35,-0.084
2022,30.0,-30,-0.046
2022,30.0,-25,0.026
2022,30.0,-20,0.232
2022,30.0,55,0.025
2022,30.0,60,0.19
2022,30.0,140,0.272
2022,30.0,145,0.109
2022,30.0,150,0.043
2022,30.0,155,-0.069
2022,30.0,160,0.179
2022,30.0,165,-0.019
2022,30.0,170,0.154
2022,30.0,175,0.107
2022,30.0,180,0.241
2023,-30.0,-180,0.216
2023,-30.0,-175,0.66
2023,-30.0,-170,0.275
2023,-30.0,-165,0.214
2023,-30.0,-160,0.134
2023,-30.0,-155,0.324
2023,-30.0,-150,0.137
2023,-30.0,-145,0.076
2023,-30.0,-140,0.122
2023,-30.0,-135,0.163
2023,-30.0,-130,0.53
2023,-30.0,-125,0.236
2023,-30.0,-120,0.093
2023,-30.0,-115,0.355
2023,-30.0,-110,0.22
2023,-30.0,-105,0.386
2023,-30.0,-100,0.479
2023,-30.0,-95,-0.032
2023,-30.0,-90,-0.164
2023,-30.0,-85,0.491
2023,-30.0,-80,0.089
2023,-30.0,-75,-0.063
2023,-30.0,-70,0.113
2023,-30.0,-65,0.047
2023,-30.0,-60,0.076
2023,-30.0,-35,0.064
2023,-30.0,-30,0.155
2023,-30.0,-25,0.163
2023,-30.0,-20,0.319
2023,-30.0,55,0.186
2023,-30.0,60,0.225
2023,-30.0,65,0.142
2023,-30.0,70,0.379
2023,-30.0,75,0.381
2023,-30.0,80,0.166
2023,-30.0,85,0.114
2023,-30.0,90,0.102
2023,-30.0,95,0.347
2023,-30.0,100,0.092
2023,-30.0,105,-0.027
2023,-30.0,110,-0.005
2023,-30.0,115,0.292
2023,-30.0,120,-0.013
2023,-30.0,125,0.132
2023,-30.0,130,0.207
2023,-30.0,135,-0.06
2023,-30.0,140,0.219
2023,-30.0,145,0.143
2023,-30.0,150,-0.094
2023,-30.0,155,0.221
2023,-30.0,160,0.252
2023,-30.0,165,0.22
2023,-30.0,170,0.268
2023,-30.0,175,0.231
2023,-30.0,180,0.302
2023,-27.5,-180,0.146
2023,-27.5,-175,0.079
2023,-27.5,-170,0.114
2023,-27.5,-165,0.166
2023,-27.5,-160,0.592
2023,-27.5,-155,0.168
2023,-27.5,-150,0.21
2023,-27.5,-145,0.253
2023,-27.5,-140,0.235
2023,-27.5,-135,0.56
2023,-27.5,-130,0.029
2023,-27.5,-125,0.616
2023,-27.5,-120,0.31
2023,-27.5,-115,0.432
2023,-27.5,-110,0.291
2023,-27.5,-105,0.411
2023,-27.5,-100,0.147
2023,-27.5,-95,0.085
2023,-27.5,-90,0.677
2023,-27.5,-85,0.575
2023,-27.5,-80,0.13
2023,-27.5,-75,0.396
2023,-27.5,-70,0.462
2023,-27.5,-65,0.387
2023,-27.5,-60,0.257
2023,-27.5,-35,0.128
2023,-27.5,-30,0.272
2023,-27.5,-25,0.267
2023,-27.5,-20,0.402
2023,-27.5,55,0.371
2023,-27.5,60,0.322
2023,-27.5,65,0.373
2023,-27.5,70,0.307
2023,-27.5,75,0.428
2023,-27.5,80,0.431
2023,-27.5,85,0.515
2023,-27.5,90,0.34
2023,-27.5,95,0.339
2023,-27.5,100,0.553
2023,-27.5,105,0.468
2023,-27.5,110,0.366
2023,-27.5,115,0.079
2023,-27.5,120,0.036
2023,-27.5,125,0.38
2023,-27.5,130,0.386
2023,-27.5,135,0.18
2023,-27.5,140,0.341
2023,-27.5,145,0.151
2023,-27.5,150,0.374
2023,-27.5,155,0.378
2023,-27.5,160,0.377
2023,-27.5,165,0.339
2023,-27.5,170,0.244
2023,-27.5,175,0.256
2023,-27.5,180,0.462
2023,-25.0,-180,0.447
2023,-25.0,-175,0.457
2023,-25.0,-170,0.397
2023,-25.0,-165,0.482
2023,-25.0,-160,0.528
2023,-25.0,-155,0.29
2023,-25.0,-150,0.473
2023,-25.0,-145,0.35
2023,-25.0,-140,0.431
2023,-25.0,-135,0.51
2023,-25.0,-130,0.167
2023,-25.0,-125,0.222
2023,-25.0,-120,0.285
2023,-25.0,-115,0.275
2023,-25.0,-110,0.36
2023,-25.0,-105,0.638
2023,-25.0,-100,0.561
2023,-25.0,-95,0.297
2023,-25.0,-90,0.515
2023,-25.0,-85,0.378
2023,-25.0,-80,0.436
2023,-25.0,-75,0.237
2023,-25.0,-70,0.186
2023,-25.0,-65,0.494
2023,-25.0,-60,0.389
2023,-25.0,-35,0.65
2023,-25.0,-30,0.387
2023,-25.0,-25,0.264
2023,-25.0,-20,0.495
2023,-25.0,55,0.645
2023,-25.0,60,0.458
2023,-25.0,65,0.329
2023,-25.0,70,0.619
2023,-25.0,75,0.612
2023,-25.0,80,0.422
2023,-25.0,85,0.568
2023,-25.0,90,0.267
2023,-25.0,95,0.074
2023,-25.0,100,0.239
2023,-25.0,105,0.415
2023,-25.0,110,0.373
2023,-25.0,115,0.529
2023,-25.0,120,0.161
2023,-25.0,125,0.164
2023,-25.0,130,0.499
2023,-25.0,135,0.169
2023,-25.0,140,0.344
2023,-25.0,145,0.388
2023,-25.0,150,0.287
2023,-25.0,155,0.471
2023,-25.0,160,0.075
2023,-25.0,165,0.659
2023,-25.0,170,0.335
2023,-25.0,175,0.359
2023,-25.0,180,0.788
2023,-22.5,-180,0.276
2023,-22.5,-175,0.324
2023,-22.5,-170,0.691
2023,-22.5,-165,0.247
2023,-22.5,-160,0.555
2023,-22.5,-155,0.389
2023,-22.5,-150,0.238
2023,-22.5,-145,0.559
2023,-22.5,-140,0.564
2023,-22.5,-135,0.481
2023,-22.5,-130,0.791
2023,-22.5,-125,0.365
2023,-22.5,-120,0.61
2023,-22.5,-115,0.529
2023,-22.5,-110,0.626
2023,-22.5,-105,0.405
2023,-22.5,-100,0.273
2023,-22.5,-95,0.378
2023,-22.5,-90,0.471
2023,-22.5,-85,0.582
2023,-22.5,-80,0.483
2023,-22.5,-75,0.513
2023,-22.5,-70,0.739
2023,-22.5,-65,0.477
2023,-22.5,-60,0.401
2023,-22.5,-35,0.34
2023,-22.5,-30,0.389
2023,-22.5,-25,0.621
2023,-22.5,-20,0.559
2023,-22.5,55,0.462
2023,-22.5,60,0.635
2023,-22.5,65,0.564
2023,-22.5,70,0.406
2023,-22.5,75,0.542
2023,-22.5,80,0.364
2023,-22.5,85,0.348
2023,-22.5,90,0.552
2023,-22.5,95,0.554
2023,-22.5,100,0.884
2023,-22.5,105,0.457
2023,-22.5,110,0.401
2023,-22.5,115,0.619
2023,-22.5,120,0.477
2023,-22.5,125,0.383
2023,-22.5,130,0.392
2023,-22.5,135,0.453
2023,-22.5,140,0.639
2023,-22.5,145,0.545
2023,-22.5,150,0.355
2023,-22.5,155,0.756
2023,-22.5,160,0.344
2023,-22.5,165,0.37
2023,-22.5,170,0.655
2023,-22.5,175,0.705
2023,-22.5,180,0.533
2023,-20.0,-180,0.383
2023,-20.0,-175,0.591
2023,-20.0,-170,0.371
2023,-20.0,-165,0.949
2023,-20.0,-160,0.62
2023,-20.0,-155,0.697
2023,-20.0,-150,0.521
2023,-20.0,-145,0.847
2023,-20.0,-140,0.501
2023,-20.0,-135,0.448
2023,-20.0,-130,0.622
2023,-20.0,-125,0.708
2023,-20.0,-120,0.896
2023,-20.0,-115,0.819
2023,-20.0,-110,0.756
2023,-20.0,-105,0.474
2023,-20.0,-100,0.47
2023,-20.0,-95,0.445
2023,-20.0,-90,0.554
2023,-20.0,-85,0.289
2023,-20.0,-80,0.781
2023,-20.0,-75,0.423
2023,-20.0,-70,0.404
2023,-20.0,-65,0.516
2023,-20.0,-60,0.375
2023,-20.0,-35,0.494
2023,-20.0,-30,0.469
2023,-20.0,-25,0.456
2023,-20.0,-20,0.414
2023,-20.0,55,0.412
2023,-20.0,60,0.523
2023,-20.0,65,0.828
2023,-20.0,70,0.601
2023,-20.0,75,0.606
2023,-20.0,80,0.561
2023,-20.0,85,0.723
2023,-20.0,90,0.637
2023,-20.0,95,0.854
2023,-20.0,100,0.871
2023,-20.0,105,0.623
2023,-20.0,110,0.571
2023,-20.0,115,0.601
2023,-20.0,120,0.491
2023,-20.0,125,0.596
2023,-20.0,130,0.36
2023,-20.0,135,0.47
2023,-20.0,140,0.694
2023,-20.0,145,0.657
2023,-20.0,150,0.557
2023,-20.0,155,0.639
2023,-20.0,160,0.802
2023,-20.0,165,0.519
2023,-20.0,170,0.361
2023,-20.0,175,0.671
2023,-20.0,180,0.657
2023,-17.5,-180,0.786
2023,-17.5,-175,0.493
2023,-17.5,-170,0.447
2023,-17.5,-165,0.712
2023,-17.5,-160,0.702
2023,-17.5,-155,0.619
2023,-17.5,-150,0.89
2023,-17.5,-145,0.671
2023,-17.5,-140,0.857
2023,-17.5,-135,0.804
2023,-17.5,-130,0.509
2023,-17.5,-125,0.539
2023,-17.5,-120,0.48
2023,-17.5,-115,0.737
2023,-17.5,-110,0.687
2023,-17.5,-105,0.875
2023,-17.5,-100,0.762
2023,-17.5,-95,0.478
2023,-17.5,-90,0.603
2023,-17.5,-85,0.356
2023,-17.5,-80,0.717
2023,-17.5,-75,1.091
2023,-17.5,-70,0.692
2023,-17.5,-65,0.703
2023,-17.5,-60,0.67
2023,-17.5,-35,0.563
2023,-17.5,-30,0.479
2023,-17.5,-25,0.668
2023,-17.5,-20,0.507
2023,-17.5,55,0.594
2023,-17.5,60,0.674
2023,-17.5,65,0.874
2023,-17.5,70,0.7
2023,-17.5,75,0.622
2023,-17.5,80,0.61
2023,-17.5,85,0.928
2023,-17.5,90,0.796
2023,-17.5,95,0.819
2023,-17.5,100,0.785
2023,-17.5,105,0.665
2023,-17.5,110,0.852
2023,-17.5,115,0.452
2023,-17.5,120,0.905
2023,-17.5,125,0.784
2023,-17.5,130,0.745
2023,-17.5,135,0.559
2023,-17.5,140,0.812
2023,-17.5,145,0.844
2023,-17.5,150,0.567
2023,-17.5,155,0.571
2023,-17.5,160,0.517
2023,-17.5,165,0.755
2023,-17.5,170,0.658
2023,-17.5,175,0.991
2023,-17.5,180,0.442
2023,-15.0,-180,0.638
2023,-15.0,-175,0.77
2023,-15.0,-170,0.868
2023,-15.0,-165,0.862
2023,-15.0,-160,0.781
2023,-15.0,-155,0.821
2023,-15.0,-150,0.786
2023,-15.0,-145,0.926
2023,-15.0,-140,0.685
2023,-15.0,-135,0.702
2023,-15.0,-130,0.872
2023,-15.0,-125,1.004
2023,-15.0,-120,0.673
2023,-15.0,-115,0.805
2023,-15.0,-110,0.712
2023,-15.0,-105,0.852
2023,-15.0,-100,0.522
2023,-15.0,-95,0.717
2023,-15.0,-90,0.682
2023,-15.0,-85,0.717
2023,-15.0,-80,0.388
2023,-15.0,-75,1.072
2023,-15.0,-70,0.394
2023,-15.0,-65,0.84
2023,-15.0,-60,0.574
2023,-15.0,-35,0.602
2023,-15.0,-30,0.574
2023,-15.0,-25,0.801
2023,-15.0,-20,0.611
2023,-15.0,55,0.937
2023,-15.0,60,0.789
2023,-15.0,65,0.811
2023,-15.0,70,0.919
2023,-15.0,75,1.013
2023,-15.0,80,0.595
2023,-15.0,85,0.695
2023,-15.0,90,0.987
2023,-15.0,95,1.067
2023,-15.0,100,0.729
2023,-15.0,105,0.809
2023,-15.0,110,0.821
2023,-15.0,115,0.804
2023,-15.0,120,0.806
2023,-15.0,125,0.973
2023,-15.0,130,0.498
2023,-15.0,135,0.67
2023,-15.0,140,0.864
2023,-15.0,145,0.694
2023,-15.0,150,0.812
2023,-15.0,155,0.932
2023,-15.0,160,1.009
2023,-15.0,165,0.81
2023,-15.0,170,0.992
2023,-15.0,175,0.79
2023,-15.0,180,0.723
2023,-12.5,-180,0.633
2023,-12.5,-175,0.714
2023,-12.5,-170,0.865
2023,-12.5,-165,0.868
2023,-12.5,-160,0.899
2023,-12.5,-155,1.14
2023,-12.5,-150,0.977
2023,-12.5,-145,0.985
2023,-12.5,-140,1.139
2023,-12.5,-135,0.811
2023,-12.5,-130,0.788
2023,-12.5,-125,1.048
2023,-12.5,-120,0.938
2023,-12.5,-115,0.858
2023,-12.5,-110,0.856
2023,-12.5,-105,0.839
2023,-12.5,-100,0.849
2023,-12.5,-95,0.864
2023,-12.5,-90,0.82
2023,-12.5,-85,0.948
2023,-12.5,-80,0.977
2023,-12.5,-75,0.78
2023,-12.5,-70,1.0
2023,-12.5,-65,0.674
2023,-12.5,-60,0.94
2023,-12.5,-35,0.788
2023,-12.5,-30,0.865
2023,-12.5,-25,0.783
2023,-12.5,-20,1.036
2023,-12.5,55,1.206
2023,-12.5,60,1.354
2023,-12.5,65,1.166
2023,-12.5,70,1.211
2023,-12.5,75,1.016
2023,-12.5,80,0.932
2023,-12.5,85,0.732
2023,-12.5,90,0.741
2023,-12.5,95,1.068
2023,-12.5,100,0.762
2023,-12.5,105,0.978
2023,-12.5,110,1.03
2023,-12.5,115,1.002
2023,-12.5,120,0.827
2023,-12.5,125,0.801
2023,-12.5,130,0.728
2023,-12.5,135,0.6
2023,-12.5,140,0.98
2023,-12.5,145,0.966
2023,-12.5,150,0.936
2023,-12.5,155,0.439
2023,-12.5,160,0.838
2023,-12.5,165,0.959
2023,-12.5,170,1.058
2023,-12.5,175,0.909
2023,-12.5,180,0.894
2023,-10.0,-180,0.859
2023,-10.0,-175,1.017
2023,-10.0,-170,0.925
2023,-10.0,-165,0.851
2023,-10.0,-160,0.787
2023,-10.0,-155,0.819
2023,-10.0,-150,1.009
2023,-10.0,-145,0.753
2023,-10.0,-140,0.917
2023,-10.0,-135,1.157
2023,-10.0,-130,0.746
2023,-10.0,-125,1.028
2023,-10.0,-120,1.043
2023,-10.0,-115,0.917
2023,-10.0,-110,1.054
2023,-10.0,-105,0.933
2023,-10.0,-100,1.08
2023,-10.0,-95,0.801
2023,-10.0,-90,1.244
2023,-10.0,-85,1.176
2023,-10.0,-80,0.626
2023,-10.0,-75,1.137
2023,-10.0,-70,0.874
2023,-10.0,-65,1.176
2023,-10.0,-60,1.112
2023,-10.0,-35,0.968
2023,-10.0,-30,0.851
2023,-10.0,-25,0.76
2023,-10.0,-20,0.995
2023,-10.0,55,1.103
2023,-10.0,60,1.556
2023,-10.0,65,1.192
2023,-10.0,70,1.312
2023,-10.0,75,1.575
2023,-10.0,80,1.295
2023,-10.0,85,0.988
2023,-10.0,90,0.758
2023,-10.0,95,1.089
2023,-10.0,100,0.955
2023,-10.0,105,0.801
2023,-10.0,110,0.994
2023,-10.0,115,0.764
2023,-10.0,120,0.99
2023,-10.0,125,0.823
2023,-10.0,130,0.666
2023,-10.0,135,0.711
2023,-10.0,140,0.87
2023,-10.0,145,1.036
2023,-10.0,150,1.149
2023,-10.0,155,1.175
2023,-10.0,160,0.734
2023,-10.0,165,0.927
2023,-10.0,170,0.869
2023,-10.0,175,0.945
2023,-10.0,180,1.172
2023,-7.5,-180,1.081
