date,region,sst_celsius,sst_anomaly,dhw,bleaching_pct,alert_level,bleaching_threshold
2010-09-01,Indian Ocean,30.05,0.5,3.1,13.1,0.5,29.5
2010-10-01,Indian Ocean,30.54,0.74,3.6,0.8,0.5,29.5
2010-11-01,Indian Ocean,29.39,-0.17,0.0,0.0,0.0,29.5
2010-12-01,Indian Ocean,29.11,0.21,0.0,0.0,0.0,29.5
2011-01-01,Indian Ocean,28.22,0.22,0.0,1.0,0.0,29.5
2011-02-01,Indian Ocean,28.13,1.03,0.0,2.1,0.0,29.5
2011-03-01,Indian Ocean,26.55,0.11,0.0,1.4,0.0,29.5
2011-04-01,Indian Ocean,26.15,-0.05,0.0,0.0,0.0,29.5
2011-05-01,Indian Ocean,26.79,0.35,0.0,1.6,0.0,29.5
2011-06-01,Indian Ocean,27.58,0.48,0.0,1.1,0.0,29.5
2011-07-01,Indian Ocean,27.9,-0.1,0.0,2.2,0.0,29.5
2011-08-01,Indian Ocean,29.5,0.6,0.0,1.0,0.0,29.5
2011-09-01,Indian Ocean,29.45,-0.11,0.0,1.7,0.0,29.5
2011-10-01,Indian Ocean,30.55,0.75,3.1,7.4,0.5,29.5
2011-11-01,Indian Ocean,29.79,0.23,1.4,3.1,0.5,29.5
2011-12-01,Indian Ocean,28.8,-0.1,0.0,1.7,0.0,29.5
2012-01-01,Indian Ocean,27.91,-0.09,0.0,2.2,0.0,29.5
2012-02-01,Indian Ocean,27.32,0.22,0.0,1.6,0.0,29.5
2012-03-01,Indian Ocean,26.36,-0.08,0.0,0.0,0.0,29.5
2012-04-01,Indian Ocean,26.64,0.44,0.0,2.5,0.0,29.5
2012-05-01,Indian Ocean,26.52,0.08,0.0,0.4,0.0,29.5
2012-06-01,Indian Ocean,27.19,0.09,0.0,0.0,0.0,29.5
2012-07-01,Indian Ocean,28.56,0.56,0.0,0.0,0.0,29.5
2012-08-01,Indian Ocean,28.76,-0.14,0.0,0.1,0.0,29.5
2012-09-01,Indian Ocean,29.39,-0.17,0.0,1.3,0.0,29.5
2012-10-01,Indian Ocean,29.7,-0.1,0.8,0.0,0.0,29.5
2012-11-01,Indian Ocean,30.07,0.51,3.0,11.7,0.5,29.5
2012-12-01,Indian Ocean,29.19,0.29,0.0,1.0,0.0,29.5
2013-01-01,Indian Ocean,27.84,-0.16,0.0,3.1,0.0,29.5
2013-02-01,Indian Ocean,26.99,-0.11,0.0,1.4,0.0,29.5
2013-03-01,Indian Ocean,26.62,0.18,0.0,2.1,0.0,29.5
2013-04-01,Indian Ocean,27.09,0.89,0.0,0.1,0.0,29.5
2013-05-01,Indian Ocean,26.17,-0.27,0.0,2.1,0.0,29.5
2013-06-01,Indian Ocean,27.44,0.34,0.0,0.4,0.0,29.5
2013-07-01,Indian Ocean,27.87,-0.13,0.0,1.9,0.0,29.5
2013-08-01,Indian Ocean,28.63,-0.27,0.0,1.6,0.0,29.5
2013-09-01,Indian Ocean,30.17,0.61,1.6,0.0,0.5,29.5
2013-10-01,Indian Ocean,29.95,0.15,2.1,15.2,0.5,29.5
2013-11-01,Indian Ocean,29.97,0.41,1.7,0.0,0.5,29.5
2013-12-01,Indian Ocean,29.46,0.56,0.0,2.6,0.0,29.5
2014-01-01,Indian Ocean,28.12,0.12,0.0,1.7,0.0,29.5
2014-02-01,Indian Ocean,27.27,0.17,0.0,0.7,0.0,29.5
2014-03-01,Indian Ocean,26.78,0.34,0.0,0.4,0.0,29.5
2014-04-01,Indian Ocean,26.36,0.16,0.0,0.0,0.0,29.5
2014-05-01,Indian Ocean,26.79,0.35,0.0,0.0,0.0,29.5
2014-06-01,Indian Ocean,26.8,-0.3,0.0,0.0,0.0,29.5
2014-07-01,Indian Ocean,28.0,-0.0,0.0,0.5,0.0,29.5
2014-08-01,Indian Ocean,29.16,0.26,0.0,1.1,0.0,29.5
2014-09-01,Indian Ocean,29.75,0.19,0.6,2.5,0.0,29.5
2014-10-01,Indian Ocean,30.55,0.75,2.1,1.1,0.5,29.5
2014-11-01,Indian Ocean,29.68,0.13,0.5,1.5,0.0,29.5
2014-12-01,Indian Ocean,28.89,-0.01,0.0,2.2,0.0,29.5
2015-01-01,Indian Ocean,29.29,1.29,0.0,2.1,0.0,29.5
2015-02-01,Indian Ocean,28.16,1.06,0.0,1.1,0.0,29.5
2015-03-01,Indian Ocean,27.92,1.48,0.0,0.0,0.0,29.5
2015-04-01,Indian Ocean,27.18,0.98,0.0,0.9,0.0,29.5
2015-05-01,Indian Ocean,28.26,1.82,0.0,1.5,0.0,29.5
2015-06-01,Indian Ocean,27.77,0.67,0.0,0.6,0.0,29.5
2015-07-01,Indian Ocean,28.37,0.37,0.0,1.2,0.0,29.5
2015-08-01,Indian Ocean,29.1,0.2,0.0,0.0,0.0,29.5
2015-09-01,Indian Ocean,29.99,0.43,2.0,5.0,0.5,29.5
2015-10-01,Indian Ocean,30.64,0.84,3.6,8.9,0.5,29.5
2015-11-01,Indian Ocean,31.38,1.82,5.6,38.8,1.0,29.5
2015-12-01,Indian Ocean,30.08,1.18,2.9,9.8,0.5,29.5
2016-01-01,Indian Ocean,28.85,0.85,0.0,0.4,0.0,29.5
2016-02-01,Indian Ocean,28.32,1.22,0.0,1.4,0.0,29.5
2016-03-01,Indian Ocean,27.15,0.71,0.0,1.3,0.0,29.5
2016-04-01,Indian Ocean,27.86,1.66,0.0,2.1,0.0,29.5
2016-05-01,Indian Ocean,27.82,1.38,0.0,1.5,0.0,29.5
2016-06-01,Indian Ocean,27.31,0.21,0.0,1.9,0.0,29.5
2016-07-01,Indian Ocean,28.41,0.41,0.0,0.0,0.0,29.5
2016-08-01,Indian Ocean,29.23,0.33,0.0,0.4,0.0,29.5
2016-09-01,Indian Ocean,29.84,0.28,2.0,9.5,0.5,29.5
2016-10-01,Indian Ocean,29.7,-0.1,0.8,0.2,0.0,29.5
2016-11-01,Indian Ocean,30.68,1.12,4.1,31.9,1.0,29.5
2016-12-01,Indian Ocean,29.76,0.86,1.0,0.2,0.5,29.5
2017-01-01,Indian Ocean,27.38,-0.62,0.0,2.1,0.0,29.5
2017-02-01,Indian Ocean,27.24,0.14,0.0,0.0,0.0,29.5
2017-03-01,Indian Ocean,27.2,0.76,0.0,1.2,0.0,29.5
2017-04-01,Indian Ocean,26.76,0.56,0.0,0.0,0.0,29.5
2017-05-01,Indian Ocean,26.57,0.13,0.0,0.5,0.0,29.5
2017-06-01,Indian Ocean,27.29,0.19,0.0,0.9,0.0,29.5
2017-07-01,Indian Ocean,28.27,0.27,0.0,0.3,0.0,29.5
2017-08-01,Indian Ocean,28.77,-0.13,0.0,0.0,0.0,29.5
2017-09-01,Indian Ocean,30.16,0.6,3.7,9.7,0.5,29.5
2017-10-01,Indian Ocean,29.27,-0.53,0.0,0.9,0.0,29.5
2017-11-01,Indian Ocean,29.51,-0.05,0.0,2.5,0.0,29.5
2017-12-01,Indian Ocean,29.35,0.45,0.0,0.0,0.0,29.5
2018-01-01,Indian Ocean,28.17,0.17,0.0,1.5,0.0,29.5
2018-02-01,Indian Ocean,27.21,0.11,0.0,2.9,0.0,29.5
2018-03-01,Indian Ocean,26.96,0.51,0.0,0.8,0.0,29.5
2018-04-01,Indian Ocean,26.36,0.16,0.0,0.4,0.0,29.5
2018-05-01,Indian Ocean,26.72,0.28,0.0,0.5,0.0,29.5
2018-06-01,Indian Ocean,26.96,-0.14,0.0,0.9,0.0,29.5
2018-07-01,Indian Ocean,28.42,0.42,0.0,2.2,0.0,29.5
2018-08-01,Indian Ocean,28.91,0.01,0.0,0.0,0.0,29.5
2018-09-01,Indian Ocean,29.96,0.4,2.1,2.3,0.5,29.5
2018-10-01,Indian Ocean,30.2,0.4,3.9,0.5,0.5,29.5
2018-11-01,Indian Ocean,29.98,0.42,0.5,0.0,0.0,29.5
2018-12-01,Indian Ocean,29.66,0.76,0.5,0.0,0.0,29.5
2019-01-01,Indian Ocean,28.23,0.23,0.0,0.0,0.0,29.5
2019-02-01,Indian Ocean,27.07,-0.03,0.0,2.9,0.0,29.5
2019-03-01,Indian Ocean,26.7,0.25,0.0,3.1,0.0,29.5
2019-04-01,Indian Ocean,26.96,0.76,0.0,0.2,0.0,29.5
2019-05-01,Indian Ocean,26.71,0.27,0.0,1.3,0.0,29.5
2019-06-01,Indian Ocean,27.82,0.72,0.0,0.0,0.0,29.5
2019-07-01,Indian Ocean,28.7,0.7,0.0,1.7,0.0,29.5
2019-08-01,Indian Ocean,29.62,0.72,0.3,1.0,0.0,29.5
2019-09-01,Indian Ocean,29.68,0.13,0.4,1.3,0.0,29.5
2019-10-01,Indian Ocean,30.84,1.04,2.4,7.0,0.5,29.5
2019-11-01,Indian Ocean,30.04,0.48,2.2,6.1,0.5,29.5
2019-12-01,Indian Ocean,28.8,-0.1,0.0,0.2,0.0,29.5
2020-01-01,Indian Ocean,27.64,-0.36,0.0,2.0,0.0,29.5
2020-02-01,Indian Ocean,27.42,0.32,0.0,2.1,0.0,29.5
2020-03-01,Indian Ocean,26.81,0.37,0.0,0.7,0.0,29.5
2020-04-01,Indian Ocean,26.89,0.69,0.0,1.2,0.0,29.5
2020-05-01,Indian Ocean,26.36,-0.08,0.0,0.2,0.0,29.5
2020-06-01,Indian Ocean,27.21,0.11,0.0,0.0,0.0,29.5
2020-07-01,Indian Ocean,28.94,0.94,0.0,2.9,0.0,29.5
2020-08-01,Indian Ocean,28.83,-0.07,0.0,0.0,0.0,29.5
2020-09-01,Indian Ocean,29.65,0.09,0.4,2.2,0.0,29.5
2020-10-01,Indian Ocean,29.98,0.18,2.5,10.6,0.5,29.5
2020-11-01,Indian Ocean,30.55,0.99,2.3,13.3,0.5,29.5
2020-12-01,Indian Ocean,29.54,0.64,0.1,2.0,0.0,29.5
2021-01-01,Indian Ocean,28.42,0.42,0.0,0.2,0.0,29.5
2021-02-01,Indian Ocean,27.2,0.1,0.0,1.0,0.0,29.5
2021-03-01,Indian Ocean,26.99,0.55,0.0,0.2,0.0,29.5
2021-04-01,Indian Ocean,26.84,0.64,0.0,0.6,0.0,29.5
2021-05-01,Indian Ocean,26.77,0.33,0.0,0.8,0.0,29.5
2021-06-01,Indian Ocean,27.53,0.43,0.0,1.7,0.0,29.5
2021-07-01,Indian Ocean,28.02,0.02,0.0,2.2,0.0,29.5
2021-08-01,Indian Ocean,29.48,0.58,0.0,1.4,0.0,29.5
2021-09-01,Indian Ocean,29.28,-0.28,0.0,2.9,0.0,29.5
2021-10-01,Indian Ocean,29.83,0.03,1.0,1.8,0.0,29.5
2021-11-01,Indian Ocean,29.41,-0.15,0.0,1.6,0.0,29.5
2021-12-01,Indian Ocean,29.02,0.12,0.0,1.7,0.0,29.5
2022-01-01,Indian Ocean,28.46,0.46,0.0,0.7,0.0,29.5
2022-02-01,Indian Ocean,27.54,0.44,0.0,1.5,0.0,29.5
2022-03-01,Indian Ocean,26.62,0.18,0.0,0.0,0.0,29.5
2022-04-01,Indian Ocean,26.52,0.32,0.0,0.0,0.0,29.5
2022-05-01,Indian Ocean,26.85,0.41,0.0,1.8,0.0,29.5
2022-06-01,Indian Ocean,27.3,0.2,0.0,1.6,0.0,29.5
2022-07-01,Indian Ocean,28.46,0.46,0.0,1.1,0.0,29.5
2022-08-01,Indian Ocean,29.34,0.44,0.0,0.0,0.0,29.5
2022-09-01,Indian Ocean,29.94,0.38,2.9,6.9,0.5,29.5
2022-10-01,Indian Ocean,29.91,0.11,1.8,7.1,0.5,29.5
2022-11-01,Indian Ocean,30.25,0.69,1.9,9.2,0.5,29.5
2022-12-01,Indian Ocean,29.41,0.51,0.0,1.3,0.0,29.5
2023-01-01,Indian Ocean,29.19,1.19,0.0,0.0,0.0,29.5
2023-02-01,Indian Ocean,28.34,1.24,0.0,1.1,0.0,29.5
2023-03-01,Indian Ocean,27.61,1.17,0.0,2.2,0.0,29.5
2023-04-01,Indian Ocean,27.47,1.27,0.0,0.6,0.0,29.5
2023-05-01,Indian Ocean,27.9,1.46,0.0,1.6,0.0,29.5
2023-06-01,Indian Ocean,28.29,1.19,0.0,1.3,0.0,29.5
2023-07-01,Indian Ocean,29.79,1.79,1.1,6.0,0.5,29.5
2023-08-01,Indian Ocean,30.45,1.55,5.2,49.3,1.0,29.5
2023-09-01,Indian Ocean,30.97,1.41,5.3,37.0,1.0,29.5
2023-10-01,Indian Ocean,30.89,1.09,7.1,48.9,1.0,29.5
2023-11-01,Indian Ocean,30.76,1.2,7.3,44.0,1.0,29.5
2023-12-01,Indian Ocean,29.49,0.59,0.0,1.3,0.0,29.5
2024-01-01,Indian Ocean,28.74,0.74,0.0,1.4,0.0,29.5
2024-02-01,Indian Ocean,28.12,1.02,0.0,0.0,0.0,29.5
2024-03-01,Indian Ocean,27.69,1.24,0.0,2.0,0.0,29.5
2024-04-01,Indian Ocean,27.46,1.26,0.0,3.3,0.0,29.5
2024-05-01,Indian Ocean,27.81,1.37,0.0,2.0,0.0,29.5
2024-06-01,Indian Ocean,29.07,1.97,0.0,0.0,0.0,29.5
2024-07-01,Indian Ocean,29.23,1.23,0.0,1.5,0.0,29.5
2024-08-01,Indian Ocean,30.53,1.63,2.6,0.0,0.5,29.5
2024-09-01,Indian Ocean,30.98,1.42,4.4,21.0,1.0,29.5
2024-10-01,Indian Ocean,30.85,1.05,6.7,47.5,1.0,29.5
2024-11-01,Indian Ocean,30.32,0.76,3.1,7.5,0.5,29.5
2024-12-01,Indian Ocean,29.36,0.46,0.0,1.5,0.0,29.5
2025-01-01,Indian Ocean,28.87,0.87,0.0,0.0,0.0,29.5
2025-02-01,Indian Ocean,27.82,0.72,0.0,1.2,0.0,29.5
2025-03-01,Indian Ocean,27.64,1.2,0.0,0.4,0.0,29.5
2025-04-01,Indian Ocean,27.07,0.87,0.0,0.6,0.0,29.5
2025-05-01,Indian Ocean,27.01,0.57,0.0,1.1,0.0,29.5
2025-06-01,Indian Ocean,28.49,1.39,0.0,1.0,0.0,29.5
2025-07-01,Indian Ocean,28.87,0.87,0.0,0.2,0.0,29.5
2025-08-01,Indian Ocean,29.92,1.02,1.8,5.5,0.5,29.5
2025-09-01,Indian Ocean,30.04,0.48,3.0,12.4,0.5,29.5
2025-10-01,Indian Ocean,30.41,0.61,4.7,34.7,1.0,29.5
2025-11-01,Indian Ocean,30.1,0.54,1.9,0.0,0.5,29.5
2025-12-01,Indian Ocean,29.82,0.92,0.6,0.0,0.0,29.5
2000-01-01,Red Sea,26.38,-0.62,0.0,0.8,0.0,28.5
2000-02-01,Red Sea,26.0,-0.1,0.0,0.0,0.0,28.5
2000-03-01,Red Sea,25.58,0.14,0.0,1.3,0.0,28.5
2000-04-01,Red Sea,24.93,-0.27,0.0,2.3,0.0,28.5
2000-05-01,Red Sea,25.62,0.18,0.0,1.3,0.0,28.5
2000-06-01,Red Sea,26.03,-0.07,0.0,0.7,0.0,28.5
2000-07-01,Red Sea,26.95,-0.05,0.0,0.0,0.0,28.5
2000-08-01,Red Sea,27.6,-0.3,0.0,0.0,0.0,28.5
2000-09-01,Red Sea,28.19,-0.37,0.0,0.1,0.0,28.5
2000-10-01,Red Sea,28.95,0.15,1.8,0.0,0.5,28.5
2000-11-01,Red Sea,28.76,0.2,1.3,0.0,0.5,28.5
2000-12-01,Red Sea,28.03,0.13,0.0,1.1,0.0,28.5
2001-01-01,Red Sea,26.64,-0.36,0.0,0.6,0.0,28.5
2001-02-01,Red Sea,26.08,-0.02,0.0,0.0,0.0,28.5
2001-03-01,Red Sea,25.34,-0.1,0.0,1.0,0.0,28.5
2001-04-01,Red Sea,25.27,0.07,0.0,2.2,0.0,28.5
2001-05-01,Red Sea,25.1,-0.34,0.0,2.2,0.0,28.5
2001-06-01,Red Sea,26.26,0.16,0.0,0.5,0.0,28.5
2001-07-01,Red Sea,27.33,0.33,0.0,0.0,0.0,28.5
2001-08-01,Red Sea,27.8,-0.1,0.0,1.4,0.0,28.5
2001-09-01,Red Sea,28.28,-0.28,0.0,0.4,0.0,28.5
2001-10-01,Red Sea,28.6,-0.2,0.5,0.0,0.0,28.5
2001-11-01,Red Sea,29.06,0.5,2.8,13.8,0.5,28.5
2001-12-01,Red Sea,27.78,-0.12,0.0,0.0,0.0,28.5
2002-01-01,Red Sea,26.87,-0.13,0.0,2.3,0.0,28.5
2002-02-01,Red Sea,25.8,-0.3,0.0,0.8,0.0,28.5
2002-03-01,Red Sea,25.05,-0.39,0.0,0.3,0.0,28.5
2002-04-01,Red Sea,25.17,-0.03,0.0,0.2,0.0,28.5
2002-05-01,Red Sea,25.47,0.03,0.0,0.6,0.0,28.5
2002-06-01,Red Sea,25.91,-0.19,0.0,2.7,0.0,28.5
2002-07-01,Red Sea,27.07,0.07,0.0,0.0,0.0,28.5
2002-08-01,Red Sea,27.98,0.08,0.0,0.0,0.0,28.5
2002-09-01,Red Sea,28.37,-0.19,0.0,2.0,0.0,28.5
2002-10-01,Red Sea,28.9,0.1,0.9,0.8,0.0,28.5
2002-11-01,Red Sea,28.68,0.12,0.8,0.0,0.0,28.5
2002-12-01,Red Sea,27.66,-0.24,0.0,1.5,0.0,28.5
2003-01-01,Red Sea,26.39,-0.61,0.0,1.1,0.0,28.5
2003-02-01,Red Sea,26.4,0.3,0.0,1.6,0.0,28.5
2003-03-01,Red Sea,25.25,-0.19,0.0,0.6,0.0,28.5
2003-04-01,Red Sea,25.55,0.35,0.0,1.7,0.0,28.5
2003-05-01,Red Sea,25.61,0.17,0.0,0.4,0.0,28.5
2003-06-01,Red Sea,26.11,0.01,0.0,0.1,0.0,28.5
2003-07-01,Red Sea,27.53,0.53,0.0,2.3,0.0,28.5
2003-08-01,Red Sea,27.52,-0.38,0.0,0.3,0.0,28.5
2003-09-01,Red Sea,28.18,-0.38,0.0,2.0,0.0,28.5
2003-10-01,Red Sea,28.59,-0.21,0.2,0.9,0.0,28.5
2003-11-01,Red Sea,28.58,0.02,0.4,1.9,0.0,28.5
2003-12-01,Red Sea,27.93,0.03,0.0,1.2,0.0,28.5
2004-01-01,Red Sea,26.96,-0.04,0.0,0.7,0.0,28.5
2004-02-01,Red Sea,26.06,-0.04,0.0,1.5,0.0,28.5
2004-03-01,Red Sea,25.15,-0.29,0.0,1.7,0.0,28.5
2004-04-01,Red Sea,25.72,0.52,0.0,1.8,0.0,28.5
2004-05-01,Red Sea,25.52,0.08,0.0,2.2,0.0,28.5
2004-06-01,Red Sea,25.76,-0.34,0.0,0.2,0.0,28.5
2004-07-01,Red Sea,27.17,0.17,0.0,0.4,0.0,28.5
2004-08-01,Red Sea,27.24,-0.66,0.0,1.9,0.0,28.5
2004-09-01,Red Sea,28.78,0.22,1.3,2.4,0.5,28.5
2004-10-01,Red Sea,28.48,-0.32,0.0,0.2,0.0,28.5
2004-11-01,Red Sea,29.27,0.72,3.6,8.0,0.5,28.5
2004-12-01,Red Sea,27.78,-0.12,0.0,0.8,0.0,28.5
2005-01-01,Red Sea,27.41,0.41,0.0,0.3,0.0,28.5
2005-02-01,Red Sea,26.74,0.64,0.0,1.8,0.0,28.5
2005-03-01,Red Sea,25.33,-0.11,0.0,1.3,0.0,28.5
2005-04-01,Red Sea,24.71,-0.49,0.0,2.3,0.0,28.5
2005-05-01,Red Sea,25.4,-0.04,0.0,1.3,0.0,28.5
2005-06-01,Red Sea,26.2,0.1,0.0,1.2,0.0,28.5
2005-07-01,Red Sea,27.23,0.23,0.0,1.6,0.0,28.5
2005-08-01,Red Sea,27.66,-0.24,0.0,2.6,0.0,28.5
2005-09-01,Red Sea,29.58,1.02,2.9,9.8,0.5,28.5
2005-10-01,Red Sea,28.25,-0.55,0.0,0.5,0.0,28.5
2005-11-01,Red Sea,29.21,0.65,2.2,0.0,0.5,28.5
2005-12-01,Red Sea,27.83,-0.07,0.0,1.8,0.0,28.5
2006-01-01,Red Sea,26.47,-0.53,0.0,0.0,0.0,28.5
2006-02-01,Red Sea,26.09,-0.01,0.0,1.4,0.0,28.5
2006-03-01,Red Sea,25.27,-0.17,0.0,1.0,0.0,28.5
2006-04-01,Red Sea,25.43,0.23,0.0,1.6,0.0,28.5
2006-05-01,Red Sea,24.72,-0.72,0.0,0.5,0.0,28.5
2006-06-01,Red Sea,26.38,0.28,0.0,0.0,0.0,28.5
2006-07-01,Red Sea,26.79,-0.21,0.0,0.9,0.0,28.5
2006-08-01,Red Sea,27.82,-0.08,0.0,1.7,0.0,28.5
2006-09-01,Red Sea,28.49,-0.07,0.0,3.2,0.0,28.5
2006-10-01,Red Sea,28.46,-0.34,0.0,1.8,0.0,28.5
2006-11-01,Red Sea,28.45,-0.11,0.0,0.2,0.0,28.5
2006-12-01,Red Sea,27.91,0.01,0.0,1.8,0.0,28.5
2007-01-01,Red Sea,27.36,0.36,0.0,0.0,0.0,28.5
2007-02-01,Red Sea,25.35,-0.75,0.0,2.0,0.0,28.5
2007-03-01,Red Sea,25.7,0.26,0.0,1.0,0.0,28.5
2007-04-01,Red Sea,25.1,-0.1,0.0,1.8,0.0,28.5
2007-05-01,Red Sea,25.06,-0.38,0.0,1.9,0.0,28.5
2007-06-01,Red Sea,26.08,-0.02,0.0,3.8,0.0,28.5
2007-07-01,Red Sea,27.07,0.07,0.0,0.3,0.0,28.5
2007-08-01,Red Sea,28.06,0.16,0.0,1.2,0.0,28.5
2007-09-01,Red Sea,28.36,-0.2,0.0,2.5,0.0,28.5
2007-10-01,Red Sea,29.04,0.24,2.8,7.2,0.5,28.5
2007-11-01,Red Sea,28.89,0.33,1.7,0.3,0.5,28.5
2007-12-01,Red Sea,28.1,0.2,0.0,0.4,0.0,28.5
2008-01-01,Red Sea,27.18,0.18,0.0,0.0,0.0,28.5
2008-02-01,Red Sea,26.54,0.44,0.0,0.3,0.0,28.5
2008-03-01,Red Sea,25.1,-0.34,0.0,0.6,0.0,28.5
2008-04-01,Red Sea,25.35,0.15,0.0,0.0,0.0,28.5
2008-05-01,Red Sea,25.44,0.0,0.0,1.6,0.0,28.5
2008-06-01,Red Sea,26.01,-0.09,0.0,0.0,0.0,28.5
2008-07-01,Red Sea,27.51,0.51,0.0,1.9,0.0,28.5
2008-08-01,Red Sea,28.04,0.14,0.0,0.6,0.0,28.5
2008-09-01,Red Sea,28.35,-0.21,0.0,0.9,0.0,28.5
2008-10-01,Red Sea,28.99,0.19,2.7,2.8,0.5,28.5
2008-11-01,Red Sea,28.86,0.3,1.2,2.9,0.5,28.5
2008-12-01,Red Sea,28.04,0.14,0.0,0.2,0.0,28.5
2009-01-01,Red Sea,27.54,0.54,0.0,0.9,0.0,28.5
2009-02-01,Red Sea,26.31,0.21,0.0,2.4,0.0,28.5
2009-03-01,Red Sea,25.52,0.07,0.0,2.1,0.0,28.5
2009-04-01,Red Sea,25.1,-0.1,0.0,0.0,0.0,28.5
2009-05-01,Red Sea,26.07,0.62,0.0,0.8,0.0,28.5
2009-06-01,Red Sea,25.67,-0.43,0.0,0.0,0.0,28.5
2009-07-01,Red Sea,26.95,-0.05,0.0,2.0,0.0,28.5
2009-08-01,Red Sea,28.1,0.2,0.0,0.0,0.0,28.5
2009-09-01,Red Sea,28.43,-0.13,0.0,0.3,0.0,28.5
2009-10-01,Red Sea,29.43,0.63,3.5,10.4,0.5,28.5
2009-11-01,Red Sea,29.01,0.46,2.8,8.0,0.5,28.5
2009-12-01,Red Sea,27.92,0.02,0.0,1.3,0.0,28.5
2010-01-01,Red Sea,27.42,0.42,0.0,1.6,0.0,28.5
2010-02-01,Red Sea,26.74,0.64,0.0,1.3,0.0,28.5
2010-03-01,Red Sea,25.14,-0.31,0.0,1.4,0.0,28.5
2010-04-01,Red Sea,25.32,0.12,0.0,1.2,0.0,28.5
2010-05-01,Red Sea,25.57,0.13,0.0,1.1,0.0,28.5
2010-06-01,Red Sea,26.63,0.53,0.0,0.8,0.0,28.5
2010-07-01,Red Sea,27.91,0.91,0.0,0.4,0.0,28.5
2010-08-01,Red Sea,28.68,0.78,0.7,1.5,0.0,28.5
2010-09-01,Red Sea,29.23,0.67,1.3,1.8,0.5,28.5
2010-10-01,Red Sea,29.79,0.99,4.7,36.5,1.0,28.5
2010-11-01,Red Sea,29.0,0.45,1.6,0.0,0.5,28.5
2010-12-01,Red Sea,28.0,0.1,0.0,0.0,0.0,28.5
2011-01-01,Red Sea,27.11,0.11,0.0,1.0,0.0,28.5
2011-02-01,Red Sea,26.36,0.26,0.0,0.7,0.0,28.5
2011-03-01,Red Sea,25.69,0.25,0.0,0.2,0.0,28.5
2011-04-01,Red Sea,25.19,-0.01,0.0,1.4,0.0,28.5
2011-05-01,Red Sea,26.31,0.87,0.0,0.6,0.0,28.5
2011-06-01,Red Sea,26.25,0.15,0.0,1.3,0.0,28.5
2011-07-01,Red Sea,27.55,0.55,0.0,0.0,0.0,28.5
2011-08-01,Red Sea,27.92,0.02,0.0,0.0,0.0,28.5
2011-09-01,Red Sea,27.82,-0.74,0.0,1.2,0.0,28.5
2011-10-01,Red Sea,28.64,-0.16,0.4,0.0,0.0,28.5
2011-11-01,Red Sea,28.76,0.2,0.8,1.5,0.0,28.5
2011-12-01,Red Sea,27.21,-0.69,0.0,0.0,0.0,28.5
2012-01-01,Red Sea,27.1,0.1,0.0,1.8,0.0,28.5
2012-02-01,Red Sea,25.72,-0.38,0.0,1.6,0.0,28.5
2012-03-01,Red Sea,26.18,0.74,0.0,1.3,0.0,28.5
2012-04-01,Red Sea,24.84,-0.36,0.0,1.8,0.0,28.5
2012-05-01,Red Sea,25.62,0.18,0.0,0.0,0.0,28.5
2012-06-01,Red Sea,26.44,0.34,0.0,1.4,0.0,28.5
2012-07-01,Red Sea,27.26,0.26,0.0,0.0,0.0,28.5
2012-08-01,Red Sea,28.49,0.59,0.0,1.5,0.0,28.5
2012-09-01,Red Sea,28.27,-0.29,0.0,2.4,0.0,28.5
2012-10-01,Red Sea,28.88,0.08,2.2,6.1,0.5,28.5
2012-11-01,Red Sea,28.19,-0.37,0.0,0.4,0.0,28.5
2012-12-01,Red Sea,28.29,0.39,0.0,0.0,0.0,28.5
2013-01-01,Red Sea,27.24,0.24,0.0,1.5,0.0,28.5
2013-02-01,Red Sea,26.28,0.18,0.0,1.2,0.0,28.5
2013-03-01,Red Sea,25.7,0.26,0.0,1.2,0.0,28.5
2013-04-01,Red Sea,25.71,0.51,0.0,2.4,0.0,28.5
2013-05-01,Red Sea,25.61,0.17,0.0,2.0,0.0,28.5
2013-06-01,Red Sea,26.21,0.11,0.0,0.7,0.0,28.5
2013-07-01,Red Sea,27.18,0.18,0.0,1.3,0.0,28.5
2013-08-01,Red Sea,27.5,-0.4,0.0,1.9,0.0,28.5
2013-09-01,Red Sea,28.71,0.16,0.7,0.0,0.0,28.5
2013-10-01,Red Sea,28.67,-0.13,0.3,0.9,0.0,28.5
2013-11-01,Red Sea,28.57,0.02,0.2,0.9,0.0,28.5
2013-12-01,Red Sea,28.2,0.3,0.0,0.0,0.0,28.5
2014-01-01,Red Sea,27.56,0.56,0.0,0.2,0.0,28.5
2014-02-01,Red Sea,26.37,0.27,0.0,1.2,0.0,28.5
2014-03-01,Red Sea,26.1,0.66,0.0,1.5,0.0,28.5
2014-04-01,Red Sea,25.28,0.08,0.0,0.8,0.0,28.5
2014-05-01,Red Sea,26.01,0.57,0.0,0.0,0.0,28.5
2014-06-01,Red Sea,26.35,0.25,0.0,0.2,0.0,28.5
2014-07-01,Red Sea,27.08,0.08,0.0,0.0,0.0,28.5
2014-08-01,Red Sea,28.32,0.42,0.0,0.0,0.0,28.5
2014-09-01,Red Sea,28.58,0.02,0.4,0.8,0.0,28.5
2014-10-01,Red Sea,28.87,0.07,1.5,0.0,0.5,28.5
2014-11-01,Red Sea,28.92,0.36,1.9,3.5,0.5,28.5
2014-12-01,Red Sea,28.41,0.51,0.0,2.1,0.0,28.5
